,predictions,labels
34579,5,4
34580,6,5
34581,6,4
34582,6,7
34583,8,4
34584,7,9
34585,6,4
34586,5,3
34587,5,7
34588,5,3
34589,6,7
34590,7,9
34591,11,11
34592,12,3
34593,16,29
34594,19,47
34595,24,49
34596,24,50
34597,30,4
34598,8,10
34599,8,4
34600,6,5
34601,7,3
34602,6,5
34603,6,4
34604,6,3
34605,6,4
34606,8,5
34607,8,8
34608,7,5
34609,6,5
34610,6,3
34611,7,3
34612,7,4
34613,7,5
34614,12,15
34615,11,17
34616,16,26
34617,20,35
34618,20,35
34619,22,42
34620,23,39
34621,24,5
34622,6,3
34623,7,7
34624,9,5
34625,7,4
34626,6,8
34627,6,5
34628,6,5
34629,8,7
34630,9,5
34631,9,7
34632,8,8
34633,6,8
34634,7,8
34635,7,7
34636,7,11
34637,9,11
34638,10,11
34639,17,26
34640,19,29
34641,21,37
34642,24,45
34643,28,51
34644,32,56
34645,35,3
34646,6,7
34647,6,5
34648,5,5
34649,5,4
34650,5,3
34651,5,3
34652,5,3
34653,6,5
34654,7,10
34655,7,10
34656,6,5
34657,6,3
34658,6,4
34659,6,4
34660,6,3
34661,7,7
34662,8,10
34663,10,16
34664,13,37
34665,24,56
34666,29,47
34667,25,45
34668,22,37
34669,22,5
34670,7,4
34671,7,5
34672,6,3
34673,6,5
34674,5,3
34675,6,4
34676,6,5
34677,6,5
34678,7,5
34679,6,5
34680,6,3
34681,5,3
34682,5,3
34683,5,7
34684,6,5
34685,6,5
34686,12,13
34687,12,15
34688,15,16
34689,16,20
34690,17,27
34691,22,35
34692,24,43
34693,27,11
34694,8,5
34695,6,3
34696,5,3
34697,6,3
34698,5,3
34699,5,3
34700,6,3
34701,5,3
34702,6,5
34703,6,7
34704,8,4
34705,5,3
34706,5,3
34707,6,5
34708,6,8
34709,8,9
34710,9,11
34711,12,17
34712,15,21
34713,20,27
34714,23,29
34715,23,26
34716,24,37
34717,30,14
34718,7,3
34719,6,5
34720,6,3
34721,6,5
34722,5,3
34723,6,3
34724,6,5
34725,7,3
34726,8,3
34727,8,4
34728,7,5
34729,6,8
34730,6,3
34731,7,11
34732,6,10
34733,15,5
34734,12,11
34735,11,16
34736,13,20
34737,15,21
34738,17,31
34739,20,40
34740,23,42
34741,24,14
34742,9,14
34743,9,10
34744,6,4
34745,7,3
34746,5,5
34747,5,9
34748,5,4
34749,6,3
34750,7,7
34751,6,8
34752,6,11
34753,6,5
34754,6,5
34755,5,5
34756,6,4
34757,6,5
34758,9,9
34759,11,20
34760,17,27
34761,20,37
34762,19,37
34763,23,45
34764,20,47
34765,32,9
34766,7,9
34767,7,5
34768,6,5
34769,6,3
34770,5,8
34771,5,5
34772,5,4
34773,6,3
34774,7,3
34775,6,3
34776,6,3
34777,5,4
34778,5,5
34779,5,5
34780,6,8
34781,9,8
34782,10,3
34783,8,13
34784,9,16
34785,16,24
34786,19,31
34787,22,41
34788,24,45
34789,28,40
34790,21,56
34791,28,68
34792,34,70
34793,32,67
34794,29,66
34795,30,70
34796,24,68
34797,37,75
34798,33,77
34799,50,90
34800,32,73
34801,30,40
34802,17,37
34803,18,45
34804,26,59
34805,34,88
34806,31,101
34807,48,110
34808,50,110
34809,50,117
34810,44,107
34811,40,105
34812,53,114
34813,49,47
34814,19,42
34815,14,34
34816,14,33
34817,17,47
34818,24,49
34819,23,56
34820,21,61
34821,36,72
34822,27,65
34823,32,68
34824,31,81
34825,44,95
34826,42,94
34827,38,93
34828,39,92
34829,41,81
34830,39,85
34831,38,98
34832,47,117
34833,55,134
34834,57,108
34835,37,97
34836,39,113
34837,46,26
34838,17,29
34839,13,33
34840,16,29
34841,14,29
34842,19,27
34843,16,24
34844,17,27
34845,22,29
34846,21,47
34847,29,68
34848,51,89
34849,62,84
34850,43,87
34851,44,82
34852,44,84
34853,45,79
34854,50,84
34855,45,77
34856,45,85
34857,43,94
34858,44,91
34859,45,89
34860,42,89
34861,39,64
34862,42,75
34863,49,77
34864,41,77
34865,42,74
34866,40,79
34867,41,73
34868,33,74
34869,48,75
34870,41,82
34871,45,79
34872,42,53
34873,27,45
34874,22,45
34875,23,51
34876,32,53
34877,33,54
34878,46,93
34879,67,116
34880,71,114
34881,68,114
34882,62,122
34883,70,127
34884,74,116
34885,56,45
34886,28,67
34887,37,67
34888,34,68
34889,28,81
34890,50,75
34891,38,77
34892,36,75
34893,49,81
34894,45,81
34895,46,80
34896,28,41
34897,24,35
34898,26,40
34899,28,54
34900,30,45
34901,31,47
34902,46,90
34903,54,94
34904,64,124
34905,65,110
34906,52,109
34907,52,105
34908,60,114
34909,56,67
34910,52,92
34911,56,101
34912,54,103
34913,51,101
34914,57,113
34915,65,113
34916,54,105
34917,58,99
34918,54,101
34919,42,97
34920,55,63
34921,29,47
34922,30,53
34923,32,45
34924,20,47
34925,23,59
34926,48,85
34927,53,95
34928,57,99
34929,59,105
34930,54,105
34931,53,108
34932,58,109
34933,51,44
34934,29,42
34935,18,37
34936,20,37
34937,24,40
34938,23,31
34939,18,32
34940,18,39
34941,29,35
34942,26,51
34943,34,64
34944,38,65
34945,43,68
34946,45,70
34947,50,77
34948,48,95
34949,59,84
34950,48,68
34951,43,64
34952,42,77
34953,49,112
34954,56,114
34955,53,109
34956,49,93
34957,42,47
34958,35,59
34959,41,68
34960,34,61
34961,37,65
34962,37,70
34963,38,51
34964,25,50
34965,38,56
34966,35,56
34967,35,61
34968,46,43
34969,20,33
34970,19,37
34971,21,34
34972,27,41
34973,29,47
34974,31,87
34975,59,103
34976,64,101
34977,57,103
34978,55,112
34979,42,116
34980,68,108
34981,51,40
34982,51,71
34983,57,74
34984,43,87
34985,59,103
34986,66,99
34987,62,103
34988,51,98
34989,59,97
34990,47,101
34991,61,114
34992,42,103
34993,62,93
34994,54,107
34995,62,108
34996,58,110
34997,60,107
34998,55,101
34999,53,99
35000,57,105
35001,57,108
35002,57,105
35003,53,109
35004,63,137
35005,70,53
35006,30,68
35007,38,67
35008,34,58
35009,37,56
35010,34,56
35011,33,60
35012,28,66
35013,42,70
35014,41,71
35015,45,74
35016,49,45
35017,18,37
35018,22,35
35019,29,44
35020,29,44
35021,33,45
35022,32,56
35023,34,91
35024,70,95
35025,60,91
35026,50,95
35027,54,98
35028,59,99
35029,50,49
35030,32,66
35031,43,79
35032,37,84
35033,43,87
35034,53,95
35035,55,99
35036,39,95
35037,59,99
35038,44,99
35039,52,95
35040,50,41
35041,24,40
35042,27,40
35043,32,54
35044,32,58
35045,49,75
35046,47,88
35047,52,101
35048,57,105
35049,58,107
35050,36,110
35051,58,117
35052,59,117
35053,53,56
35054,38,72
35055,38,63
35056,34,60
35057,28,59
35058,33,70
35059,37,68
35060,32,74
35061,44,73
35062,37,81
35063,43,68
35064,40,40
35065,21,41
35066,20,41
35067,27,42
35068,25,41
35069,28,37
35070,26,39
35071,26,71
35072,61,101
35073,62,103
35074,52,105
35075,53,105
35076,57,97
35077,45,113
35078,67,117
35079,56,117
35080,54,117
35081,57,110
35082,59,101
35083,45,63
35084,22,10
35085,11,8
35086,13,9
35087,8,11
35088,8,10
35089,8,7
35090,7,14
35091,9,11
35092,9,7
35093,7,14
35094,8,11
35095,7,5
35096,8,8
35097,9,9
35098,9,5
35099,10,9
35100,11,8
35101,11,114
35102,60,112
35103,47,101
35104,33,88
35105,24,49
35106,13,39
35107,13,7
35108,8,9
35109,8,5
35110,7,4
35111,6,8
35112,7,11
35113,9,11
35114,10,14
35115,8,7
35116,7,5
35117,7,5
35118,7,8
35119,8,8
35120,8,8
35121,8,11
35122,9,9
35123,11,5
35124,10,10
35125,12,85
35126,37,105
35127,43,94
35128,33,68
35129,23,47
35130,17,22
35131,9,5
35132,7,5
35133,10,7
35134,6,4
35135,5,7
35136,5,10
35137,5,9
35138,18,11
35139,7,7
35140,7,5
35141,8,8
35142,6,10
35143,7,8
35144,7,9
35145,9,13
35146,8,10
35147,8,10
35148,8,8
35149,8,120
35150,72,122
35151,62,122
35152,53,124
35153,43,99
35154,24,103
35155,45,68
35156,19,18
35157,11,21
35158,14,18
35159,8,17
35160,7,19
35161,8,17
35162,8,20
35163,10,22
35164,10,16
35165,9,16
35166,10,17
35167,9,14
35168,9,18
35169,9,20
35170,9,18
35171,9,16
35172,10,20
35173,12,108
35174,39,105
35175,53,105
35176,38,99
35177,39,95
35178,41,54
35179,16,22
35180,11,15
35181,10,13
35182,10,8
35183,9,8
35184,10,9
35185,12,14
35186,10,11
35187,11,15
35188,11,13
35189,13,13
35190,11,8
35191,12,13
35192,11,11
35193,10,10
35194,10,10
35195,9,10
35196,11,9
35197,11,109
35198,62,105
35199,45,103
35200,40,99
35201,20,98
35202,25,84
35203,31,27
35204,8,14
35205,7,10
35206,9,9
35207,7,8
35208,6,5
35209,6,10
35210,8,11
35211,8,11
35212,9,11
35213,9,11
35214,10,11
35215,10,10
35216,11,9
35217,10,9
35218,9,9
35219,10,8
35220,11,5
35221,10,85
35222,33,88
35223,34,88
35224,32,90
35225,38,90
35226,35,79
35227,19,50
35228,15,10
35229,6,9
35230,7,7
35231,6,5
35232,6,5
35233,6,5
35234,6,4
35235,6,8
35236,7,5
35237,7,5
35238,7,5
35239,6,7
35240,7,4
35241,7,4
35242,8,5
35243,7,7
35244,7,4
35245,8,105
35246,51,99
35247,49,105
35248,38,103
35249,22,109
35250,58,98
35251,29,71
35252,20,47
35253,17,10
35254,8,3
35255,6,9
35256,6,10
35257,6,5
35258,7,14
35259,8,5
35260,7,5
35261,7,3
35262,8,3
35263,8,3
35264,9,5
35265,9,7
35266,10,3
35267,10,14
35268,9,8
35269,10,120
35270,67,114
35271,54,126
35272,59,99
35273,32,90
35274,33,70
35275,24,53
35276,19,27
35277,12,15
35278,9,4
35279,8,5
35280,6,7
35281,7,8
35282,6,9
35283,6,5
35284,6,3
35285,6,3
35286,7,8
35287,7,8
35288,7,10
35289,7,7
35290,7,7
35291,7,7
35292,7,4
35293,7,99
35294,40,103
35295,28,95
35296,25,98
35297,46,95
35298,44,72
35299,29,44
35300,15,9
35301,10,7
35302,11,8
35303,8,15
35304,8,16
35305,9,11
35306,8,14
35307,10,13
35308,10,13
35309,13,15
35310,12,15
35311,11,9
35312,11,17
35313,10,11
35314,10,9
35315,10,8
35316,10,11
35317,11,114
35318,58,99
35319,46,105
35320,44,114
35321,51,108
35322,39,73
35323,20,22
35324,9,11
35325,7,7
35326,6,7
35327,6,4
35328,6,10
35329,6,7
35330,7,10
35331,8,11
35332,9,16
35333,8,16
35334,8,7
35335,9,13
35336,9,4
35337,8,9
35338,8,7
35339,9,13
35340,9,5
35341,8,103
35342,53,101
35343,46,98
35344,34,101
35345,36,84
35346,33,50
35347,22,37
35348,13,15
35349,11,11
35350,9,9
35351,8,5
35352,7,10
35353,8,11
35354,7,10
35355,9,11
35356,9,13
35357,10,13
35358,9,11
35359,9,11
35360,10,5
35361,9,8
35362,9,8
35363,9,9
35364,9,4
35365,9,10
35366,7,5
35367,6,9
35368,6,8
35369,5,5
35370,5,4
35371,6,7
35372,6,5
35373,6,7
35374,6,5
35375,5,4
35376,5,8
35377,5,7
35378,6,11
35379,7,11
35380,7,8
35381,6,4
35382,6,3
35383,7,7
35384,7,7
35385,7,8
35386,7,8
35387,8,5
35388,9,11
35389,9,10
35390,7,13
35391,6,11
35392,6,11
35393,6,10
35394,7,8
35395,7,13
35396,8,8
35397,7,5
35398,7,7
35399,7,13
35400,8,10
35401,9,5
35402,7,7
35403,6,5
35404,6,9
35405,7,5
35406,7,8
35407,7,7
35408,8,11
35409,9,8
35410,10,10
35411,10,11
35412,6,5
35413,5,3
35414,4,10
35415,5,5
35416,5,7
35417,5,4
35418,5,4
35419,6,5
35420,6,11
35421,6,7
35422,7,13
35423,6,10
35424,7,11
35425,6,3
35426,6,11
35427,6,3
35428,6,5
35429,6,3
35430,6,3
35431,6,5
35432,7,9
35433,7,5
35434,8,16
35435,6,14
35436,5,15
35437,5,14
35438,5,14
35439,5,11
35440,5,13
35441,6,15
35442,6,13
35443,6,11
35444,6,11
35445,6,11
35446,6,16
35447,6,16
35448,7,14
35449,7,13
35450,7,10
35451,7,13
35452,8,15
35453,8,15
35454,9,15
35455,9,11
35456,9,11
35457,9,9
35458,6,5
35459,6,7
35460,5,5
35461,5,7
35462,5,5
35463,6,5
35464,6,7
35465,6,3
35466,6,5
35467,6,13
35468,6,3
35469,6,9
35470,6,8
35471,7,5
35472,7,10
35473,7,3
35474,7,7
35475,7,9
35476,9,8
35477,9,5
35478,8,4
35479,8,3
35480,9,10
35481,6,9
35482,5,5
35483,5,5
35484,4,3
35485,4,3
35486,5,5
35487,5,3
35488,6,3
35489,6,5
35490,6,7
35491,6,3
35492,6,5
35493,6,15
35494,8,8
35495,7,3
35496,6,3
35497,12,4
35498,11,3
35499,9,5
35500,9,7
35501,9,8
35502,11,5
35503,9,5
35504,5,5
35505,5,3
35506,4,7
35507,6,9
35508,5,5
35509,5,4
35510,6,9
35511,8,8
35512,7,8
35513,8,9
35514,7,3
35515,6,3
35516,5,3
35517,5,3
35518,6,4
35519,7,8
35520,7,5
35521,7,5
35522,7,5
35523,7,7
35524,7,5
35525,8,3
35526,9,5
35527,7,4
35528,6,9
35529,6,3
35530,5,3
35531,5,7
35532,6,8
35533,5,5
35534,7,4
35535,5,3
35536,5,3
35537,5,8
35538,5,3
35539,5,3
35540,11,3
35541,9,4
35542,7,5
35543,8,3
35544,9,4
35545,9,5
35546,9,5
35547,10,5
35548,9,5
35549,10,5
35550,5,5
35551,4,5
35552,4,4
35553,4,3
35554,4,3
35555,4,3
35556,5,8
35557,5,4
35558,5,7
35559,5,5
35560,5,5
35561,5,3
35562,5,4
35563,6,5
35564,6,3
35565,7,4
35566,6,5
35567,7,8
35568,7,5
35569,7,5
35570,7,3
35571,7,5
35572,7,14
35573,6,10
35574,5,5
35575,5,3
35576,5,10
35577,5,5
35578,5,5
35579,6,7
35580,6,4
35581,6,8
35582,7,4
35583,6,9
35584,7,10
35585,7,9
35586,7,4
35587,7,5
35588,7,8
35589,8,8
35590,8,5
35591,8,9
35592,9,8
35593,8,10
35594,9,7
35595,9,5
35596,5,8
35597,4,8
35598,4,7
35599,4,3
35600,4,3
35601,5,3
35602,10,5
35603,5,5
35604,5,8
35605,5,5
35606,5,5
35607,5,3
35608,4,3
35609,4,8
35610,5,5
35611,6,7
35612,6,3
35613,6,8
35614,6,3
35615,6,7
35616,6,5
35617,7,3
35618,7,5
35619,5,7
35620,5,8
35621,5,7
35622,5,7
35623,5,3
35624,5,7
35625,5,4
35626,5,5
35627,6,5
35628,6,5
35629,6,5
35630,5,3
35631,6,5
35632,6,7
35633,6,11
35634,6,10
35635,6,5
35636,7,4
35637,7,9
35638,8,5
35639,7,3
35640,8,4
35641,8,5
35642,6,8
35643,5,4
35644,6,8
35645,6,4
35646,6,5
35647,5,3
35648,6,7
35649,6,5
35650,6,7
35651,7,10
35652,6,9
35653,5,5
35654,5,9
35655,6,7
35656,6,5
35657,7,9
35658,7,5
35659,6,8
35660,7,5
35661,8,9
35662,9,7
35663,8,8
35664,10,13
35665,11,10
35666,7,5
35667,7,7
35668,6,10
35669,6,3
35670,6,7
35671,6,8
35672,7,8
35673,13,7
35674,8,15
35675,7,10
35676,7,5
35677,7,11
35678,7,9
35679,8,16
35680,8,11
35681,8,5
35682,8,8
35683,8,10
35684,8,11
35685,9,13
35686,9,8
35687,9,11
35688,10,8
35689,9,9
35690,6,9
35691,6,5
35692,7,9
35693,6,5
35694,5,5
35695,5,5
35696,6,3
35697,6,3
35698,6,8
35699,6,10
35700,6,7
35701,6,8
35702,25,11
35703,7,10
35704,7,9
35705,7,3
35706,6,9
35707,6,4
35708,6,9
35709,6,5
35710,6,5
35711,6,7
35712,7,8
35713,9,11
35714,6,11
35715,6,11
35716,6,16
35717,6,13
35718,6,11
35719,5,14
35720,6,10
35721,8,11
35722,7,10
35723,7,11
35724,6,9
35725,6,13
35726,6,13
35727,7,13
35728,6,13
35729,7,13
35730,7,11
35731,7,10
35732,8,15
35733,9,17
35734,10,18
35735,10,20
35736,11,20
35737,12,8
35738,6,3
35739,5,7
35740,5,5
35741,6,3
35742,5,4
35743,5,4
35744,6,3
35745,6,5
35746,7,4
35747,7,7
35748,6,3
35749,6,8
35750,5,5
35751,6,4
35752,7,3
35753,7,5
35754,7,5
35755,7,7
35756,7,10
35757,9,11
35758,11,13
35759,10,11
35760,12,14
35761,11,5
35762,6,4
35763,5,4
35764,5,3
35765,5,5
35766,5,3
35767,5,3
35768,6,4
35769,6,5
35770,6,5
35771,7,4
35772,6,4
35773,6,5
35774,6,5
35775,6,3
35776,8,9
35777,7,5
35778,7,7
35779,7,5
35780,8,8
35781,9,9
35782,11,16
35783,11,14
35784,12,13
35785,12,4
35786,6,3
35787,5,5
35788,5,7
35789,5,3
35790,5,3
35791,4,5
35792,6,4
35793,8,8
35794,11,11
35795,10,8
35796,7,9
35797,7,5
35798,7,5
35799,6,3
35800,7,8
35801,7,3
35802,7,3
35803,7,4
35804,7,8
35805,8,4
35806,9,9
35807,11,5
35808,10,5
35809,9,4
35810,6,5
35811,6,11
35812,6,9
35813,6,5
35814,6,3
35815,6,8
35816,6,3
35817,6,8
35818,7,7
35819,6,5
35820,5,7
35821,5,5
35822,6,9
35823,6,3
35824,7,3
35825,7,5
35826,7,9
35827,7,8
35828,8,8
35829,8,5
35830,8,7
35831,9,10
35832,9,9
35833,9,5
35834,5,3
35835,5,4
35836,5,4
35837,4,3
35838,5,3
35839,4,3
35840,4,3
35841,5,4
35842,6,5
35843,5,3
35844,5,7
35845,6,5
35846,5,3
35847,5,4
35848,5,3
35849,6,5
35850,6,4
35851,6,5
35852,6,9
35853,8,5
35854,7,4
35855,7,5
35856,8,5
35857,8,5
35858,6,5
35859,6,5
35860,6,7
35861,6,5
35862,5,9
35863,5,4
35864,6,5
35865,6,10
35866,6,3
35867,7,10
35868,6,10
35869,6,5
35870,6,9
35871,7,5
35872,6,11
35873,7,7
35874,8,5
35875,8,4
35876,8,10
35877,8,11
35878,10,19
35879,10,5
35880,9,9
35881,11,4
35882,5,5
35883,4,7
35884,4,3
35885,4,3
35886,4,3
35887,5,3
35888,5,3
35889,5,5
35890,5,4
35891,5,3
35892,5,3
35893,5,3
35894,5,3
35895,5,5
35896,5,3
35897,6,8
35898,6,3
35899,6,4
35900,6,3
35901,7,13
35902,11,11
35903,11,11
35904,11,14
35905,15,3
35906,5,3
35907,5,4
35908,5,5
35909,5,3
35910,5,3
35911,5,3
35912,5,3
35913,5,3
35914,6,8
35915,6,3
35916,6,4
35917,5,8
35918,5,7
35919,6,5
35920,6,7
35921,6,7
35922,7,11
35923,7,10
35924,7,9
35925,8,9
35926,9,10
35927,9,10
35928,10,11
35929,11,9
35930,7,11
35931,9,11
35932,7,11
35933,9,19
35934,8,18
35935,13,15
35936,10,11
35937,11,13
35938,15,22
35939,15,19
35940,12,17
35941,10,14
35942,8,10
35943,7,3
35944,6,14
35945,8,13
35946,8,29
35947,18,49
35948,25,56
35949,21,90
35950,42,138
35951,52,185
35952,68,236
35953,69,16
35954,7,14
35955,7,13
35956,6,16
35957,6,10
35958,6,9
35959,6,8
35960,7,14
35961,8,20
35962,9,16
35963,9,16
35964,8,15
35965,8,9
35966,8,9
35967,7,18
35968,9,11
35969,9,13
35970,9,15
35971,11,24
35972,14,29
35973,17,60
35974,22,152
35975,64,122
35976,23,110
35977,37,23
35978,7,8
35979,6,9
35980,6,10
35981,5,10
35982,5,10
35983,5,7
35984,5,9
35985,6,3
35986,9,11
35987,7,11
35988,7,14
35989,8,13
35990,7,11
35991,7,14
35992,7,13
35993,8,13
35994,7,15
35995,9,10
35996,9,32
35997,15,54
35998,22,49
35999,16,47
36000,23,81
36001,34,23
36002,7,17
36003,9,20
36004,8,22
36005,9,20
36006,7,20
36007,9,19
36008,12,19
36009,12,22
36010,15,24
36011,14,26
36012,10,31
36013,14,21
36014,9,18
36015,9,17
36016,8,17
36017,9,22
36018,13,45
36019,23,59
36020,27,75
36021,38,110
36022,69,167
36023,57,245
36024,96,376
36025,134,11
36026,6,23
36027,10,11
36028,9,9
36029,8,13
36030,8,10
36031,12,16
36032,10,17
36033,17,16
36034,10,21
36035,18,21
36036,12,15
36037,12,16
36038,10,16
36039,9,11
36040,8,11
36041,9,23
36042,16,47
36043,23,44
36044,25,59
36045,32,103
36046,51,159
36047,75,283
36048,95,217
36049,54,11
36050,8,11
36051,11,15
36052,12,16
36053,12,19
36054,14,20
36055,13,15
36056,12,21
36057,16,22
36058,19,24
36059,19,24
36060,16,18
36061,9,19
36062,12,16
36063,12,23
36064,15,37
36065,17,59
36066,32,58
36067,24,56
36068,30,89
36069,47,152
36070,63,198
36071,87,284
36072,85,220
36073,73,14
36074,9,29
36075,16,24
36076,19,10
36077,10,13
36078,8,10
36079,8,15
36080,10,11
36081,9,14
36082,14,22
36083,15,35
36084,17,14
36085,11,8
36086,10,8
36087,9,5
36088,8,11
36089,9,7
36090,10,5
36091,10,15
36092,15,79
36093,22,133
36094,55,99
36095,51,68
36096,22,40
36097,28,10
36098,8,9
36099,10,9
36100,8,11
36101,7,11
36102,8,11
36103,9,9
36104,8,11
36105,11,14
36106,15,24
36107,9,27
36108,13,24
36109,12,17
36110,10,11
36111,8,14
36112,8,10
36113,10,11
36114,10,27
36115,21,49
36116,27,58
36117,29,82
36118,29,141
36119,64,529
36120,160,322
36121,94,7
36122,6,5
36123,5,3
36124,5,3
36125,6,8
36126,7,13
36127,9,10
36128,11,9
36129,11,8
36130,10,10
36131,10,13
36132,10,5
36133,8,5
36134,6,8
36135,7,10
36136,8,11
36137,8,8
36138,9,15
36139,10,17
36140,18,50
36141,43,66
36142,33,98
36143,51,199
36144,65,122
36145,41,9
36146,7,5
36147,8,11
36148,8,9
36149,7,9
36150,7,14
36151,10,11
36152,9,9
36153,13,14
36154,10,23
36155,19,21
36156,11,22
36157,14,14
36158,11,10
36159,9,5
36160,8,7
36161,10,24
36162,18,40
36163,25,47
36164,25,50
36165,29,61
36166,26,109
36167,50,170
36168,74,252
36169,78,22
36170,12,20
36171,10,17
36172,10,11
36173,9,16
36174,19,16
36175,10,21
36176,31,19
36177,21,19
36178,14,21
36179,17,19
36180,12,21
36181,11,15
36182,9,15
36183,7,5
36184,6,5
36185,8,27
36186,17,51
36187,28,47
36188,25,61
36189,26,124
36190,60,175
36191,68,199
36192,62,144
36193,46,21
36194,10,13
36195,9,10
36196,8,10
36197,8,11
36198,8,9
36199,9,10
36200,10,10
36201,9,10
36202,11,11
36203,10,18
36204,15,17
36205,11,11
36206,9,15
36207,9,13
36208,8,16
36209,11,33
36210,20,49
36211,23,49
36212,26,66
36213,38,116
36214,53,186
36215,72,259
36216,99,303
36217,96,220
36218,111,213
36219,82,113
36220,33,101
36221,36,45
36222,16,31
36223,13,29
36224,16,44
36225,29,59
36226,35,68
36227,44,93
36228,82,126
36229,83,117
36230,65,116
36231,65,114
36232,35,98
36233,63,109
36234,58,97
36235,48,107
36236,67,113
36237,56,101
36238,50,122
36239,59,129
36240,44,135
36241,75,50
36242,13,39
36243,14,29
36244,12,45
36245,13,45
36246,16,37
36247,16,31
36248,18,42
36249,28,61
36250,33,91
36251,62,110
36252,67,103
36253,51,99
36254,49,77
36255,37,54
36256,26,51
36257,33,65
36258,36,66
36259,42,75
36260,41,84
36261,48,101
36262,48,91
36263,25,73
36264,39,124
36265,75,73
36266,18,37
36267,12,42
36268,19,31
36269,11,29
36270,12,26
36271,11,24
36272,13,32
36273,24,41
36274,23,59
36275,38,63
36276,39,75
36277,50,98
36278,62,105
36279,60,84
36280,40,60
36281,33,54
36282,35,67
36283,46,71
36284,48,75
36285,41,91
36286,48,89
36287,43,84
36288,50,92
36289,47,303
36290,153,250
36291,168,266
36292,163,189
36293,76,107
36294,35,81
36295,47,58
36296,29,77
36297,67,154
36298,103,135
36299,95,136
36300,67,152
36301,133,156
36302,96,148
36303,90,152
36304,62,142
36305,106,127
36306,75,117
36307,74,127
36308,90,134
36309,77,124
36310,75,147
36311,87,155
36312,62,156
36313,106,169
36314,106,203
36315,116,166
36316,81,117
36317,58,56
36318,22,45
36319,27,68
36320,25,29
36321,19,79
36322,46,126
36323,100,114
36324,82,117
36325,90,108
36326,69,105
36327,64,95
36328,55,99
36329,60,91
36330,34,90
36331,66,114
36332,73,99
36333,54,110
36334,65,136
36335,70,143
36336,53,137
36337,72,199
36338,96,170
36339,86,124
36340,57,95
36341,29,87
36342,46,56
36343,25,60
36344,39,71
36345,48,67
36346,39,113
36347,67,108
36348,55,95
36349,51,81
36350,47,82
36351,49,89
36352,35,99
36353,39,80
36354,51,84
36355,51,90
36356,62,105
36357,62,127
36358,45,149
36359,79,138
36360,63,112
36361,50,37
36362,21,49
36363,17,29
36364,17,24
36365,16,21
36366,15,20
36367,12,19
36368,16,20
36369,14,17
36370,11,22
36371,18,24
36372,23,23
36373,18,17
36374,17,20
36375,17,24
36376,21,31
36377,25,43
36378,38,90
36379,68,101
36380,73,131
36381,79,131
36382,69,105
36383,52,99
36384,49,94
36385,50,291
36386,113,289
36387,161,288
36388,151,250
36389,113,170
36390,76,108
36391,46,68
36392,28,73
36393,46,107
36394,59,98
36395,55,114
36396,89,156
36397,107,152
36398,90,145
36399,52,149
36400,71,151
36401,103,126
36402,43,130
36403,82,127
36404,76,129
36405,74,119
36406,60,120
36407,65,141
36408,82,172
36409,94,145
36410,65,127
36411,55,81
36412,33,54
36413,25,54
36414,28,35
36415,17,22
36416,14,24
36417,12,23
36418,18,23
36419,17,29
36420,18,35
36421,21,31
36422,18,33
36423,20,71
36424,63,105
36425,75,112
36426,48,122
36427,90,131
36428,84,147
36429,92,148
36430,89,156
36431,89,199
36432,111,264
36433,121,278
36434,102,224
36435,88,191
36436,128,202
36437,116,186
36438,99,117
36439,54,80
36440,43,74
36441,63,50
36442,45,117
36443,104,122
36444,67,140
36445,126,148
36446,101,140
36447,93,136
36448,88,114
36449,68,105
36450,63,103
36451,74,120
36452,81,124
36453,73,113
36454,60,109
36455,61,114
36456,64,122
36457,47,152
36458,88,136
36459,55,124
36460,75,138
36461,48,119
36462,76,91
36463,43,72
36464,42,72
36465,34,50
36466,27,56
36467,37,77
36468,50,108
36469,59,89
36470,50,81
36471,44,81
36472,33,91
36473,58,88
36474,45,89
36475,49,98
36476,60,94
36477,37,99
36478,45,130
36479,70,130
36480,58,124
36481,71,350
36482,138,198
36483,103,204
36484,108,192
36485,60,110
36486,57,63
36487,27,44
36488,20,37
36489,19,81
36490,61,124
36491,86,126
36492,86,136
36493,94,137
36494,75,127
36495,77,131
36496,72,110
36497,57,97
36498,54,114
36499,70,117
36500,67,110
36501,60,116
36502,63,144
36503,68,155
36504,74,145
36505,72,151
36506,117,191
36507,136,198
36508,128,198
36509,112,178
36510,90,131
36511,71,134
36512,74,119
36513,63,73
36514,35,72
36515,37,65
36516,35,45
36517,21,29
36518,14,15
36519,10,14
36520,11,16
36521,11,18
36522,12,21
36523,17,24
36524,22,24
36525,35,89
36526,67,101
36527,59,144
36528,88,179
36529,83,144
36530,75,94
36531,32,81
36532,32,88
36533,59,74
36534,32,56
36535,24,77
36536,39,53
36537,22,21
36538,15,20
36539,14,20
36540,17,23
36541,16,21
36542,15,18
36543,12,13
36544,10,11
36545,11,17
36546,12,13
36547,16,22
36548,22,32
36549,25,45
36550,32,56
36551,40,77
36552,42,90
36553,50,109
36554,51,80
36555,34,68
36556,30,50
36557,25,43
36558,13,35
36559,23,29
36560,18,13
36561,11,13
36562,13,27
36563,18,26
36564,17,24
36565,18,24
36566,16,14
36567,11,15
36568,10,13
36569,11,17
36570,13,20
36571,17,21
36572,23,27
36573,20,35
36574,35,59
36575,38,43
36576,29,54
