,predictions,labels
32792,38,85
32793,33,94
32794,30,93
32795,35,99
32796,36,84
32797,28,81
32798,31,79
32799,30,68
32800,27,50
32801,22,54
32802,24,72
32803,32,80
32804,32,72
32805,31,91
32806,40,73
32807,30,24
32808,13,10
32809,12,3
32810,11,54
32811,20,65
32812,18,64
32813,15,54
32814,13,44
32815,11,47
32816,16,40
32817,14,59
32818,29,79
32819,36,79
32820,19,84
32821,42,89
32822,25,74
32823,33,59
32824,24,44
32825,16,20
32826,14,27
32827,15,23
32828,16,23
32829,14,11
32830,11,14
32831,15,11
32832,13,7
32833,12,8
32834,12,51
32835,23,51
32836,18,59
32837,19,60
32838,15,53
32839,16,56
32840,13,53
32841,15,70
32842,38,65
32843,35,65
32844,28,61
32845,26,51
32846,26,50
32847,23,37
32848,20,35
32849,15,24
32850,13,29
32851,14,23
32852,14,10
32853,10,5
32854,9,7
32855,12,10
32856,11,5
32857,12,95
32858,27,101
32859,35,98
32860,29,103
32861,29,103
32862,33,105
32863,37,105
32864,36,116
32865,37,113
32866,37,84
32867,31,68
32868,25,70
32869,27,70
32870,26,67
32871,27,84
32872,35,92
32873,32,80
32874,33,80
32875,24,81
32876,29,101
32877,49,114
32878,45,50
32879,17,15
32880,13,10
32881,14,82
32882,26,92
32883,68,97
32884,53,103
32885,28,103
32886,40,110
32887,33,114
32888,35,116
32889,34,99
32890,32,71
32891,28,68
32892,27,67
32893,29,103
32894,40,98
32895,26,101
32896,60,89
32897,32,81
32898,39,75
32899,29,85
32900,44,103
32901,52,110
32902,55,85
32903,34,15
32904,16,11
32905,16,101
32906,38,116
32907,38,126
32908,39,129
32909,43,133
32910,42,135
32911,46,134
32912,39,99
32913,35,114
32914,42,103
32915,24,99
32916,38,74
32917,28,74
32918,27,77
32919,29,75
32920,21,77
32921,25,79
32922,25,77
32923,34,87
32924,38,105
32925,45,122
32926,45,154
32927,48,44
32928,16,19
32929,16,45
32930,21,47
32931,19,50
32932,21,49
32933,20,44
32934,16,43
32935,15,43
32936,17,45
32937,21,53
32938,25,67
32939,29,72
32940,28,80
32941,29,80
32942,23,70
32943,30,68
32944,28,59
32945,29,56
32946,27,56
32947,27,51
32948,24,81
32949,38,97
32950,36,73
32951,33,24
32952,19,24
32953,23,75
32954,28,81
32955,23,92
32956,34,91
32957,33,97
32958,38,99
32959,37,101
32960,37,108
32961,39,105
32962,40,99
32963,41,75
32964,24,73
32965,29,64
32966,26,75
32967,30,88
32968,35,85
32969,33,77
32970,32,79
32971,33,79
32972,27,98
32973,45,101
32974,44,63
32975,18,18
32976,15,4
32977,14,94
32978,33,136
32979,65,112
32980,38,110
32981,40,112
32982,44,108
32983,38,99
32984,34,105
32985,38,101
32986,35,101
32987,35,95
32988,32,103
32989,39,81
32990,31,72
32991,30,66
32992,30,65
32993,28,61
32994,19,68
32995,22,67
32996,25,68
32997,38,72
32998,34,152
32999,43,59
33000,29,47
33001,25,90
33002,41,99
33003,40,105
33004,35,97
33005,33,95
33006,38,95
33007,36,93
33008,34,110
33009,34,88
33010,39,97
33011,45,122
33012,46,117
33013,43,3
33014,14,3
33015,28,68
33016,32,77
33017,24,75
33018,42,68
33019,33,77
33020,38,90
33021,44,98
33022,47,95
33023,34,15
33024,14,11
33025,15,80
33026,32,84
33027,28,95
33028,33,103
33029,37,112
33030,43,98
33031,33,81
33032,32,81
33033,37,89
33034,28,84
33035,42,71
33036,28,68
33037,27,63
33038,26,65
33039,28,74
33040,30,81
33041,34,81
33042,25,3
33043,27,45
33044,36,84
33045,44,113
33046,51,79
33047,25,24
33048,16,3
33049,16,110
33050,39,119
33051,36,109
33052,32,101
33053,31,105
33054,36,107
33055,35,114
33056,37,112
33057,37,113
33058,38,127
33059,46,137
33060,45,137
33061,45,116
33062,37,103
33063,37,99
33064,37,88
33065,33,77
33066,30,75
33067,26,82
33068,34,103
33069,38,112
33070,55,120
33071,42,37
33072,15,11
33073,14,5
33074,7,5
33075,7,7
33076,7,5
33077,8,8
33078,8,8
33079,9,5
33080,9,5
33081,9,7
33082,8,9
33083,7,10
33084,7,5
33085,6,9
33086,7,15
33087,7,8
33088,8,10
33089,10,17
33090,12,20
33091,14,3
33092,20,44
33093,27,89
33094,33,126
33095,54,129
33096,43,146
33097,52,8
33098,7,19
33099,8,11
33100,8,11
33101,8,11
33102,9,11
33103,9,11
33104,9,11
33105,8,11
33106,10,11
33107,8,11
33108,7,9
33109,6,5
33110,6,14
33111,8,5
33112,6,13
33113,8,5
33114,10,13
33115,12,24
33116,17,59
33117,31,82
33118,34,91
33119,25,59
33120,18,42
33121,18,5
33122,6,9
33123,7,11
33124,8,13
33125,8,14
33126,8,14
33127,9,11
33128,7,8
33129,8,4
33130,6,3
33131,6,4
33132,7,8
33133,7,10
33134,6,4
33135,6,7
33136,7,9
33137,9,16
33138,11,15
33139,14,29
33140,21,27
33141,20,45
33142,25,47
33143,20,32
33144,16,39
33145,16,10
33146,7,9
33147,6,9
33148,7,11
33149,8,7
33150,8,10
33151,9,7
33152,7,5
33153,9,5
33154,8,8
33155,6,7
33156,6,3
33157,6,3
33158,7,7
33159,7,11
33160,8,14
33161,12,15
33162,12,22
33163,18,56
33164,29,71
33165,32,109
33166,50,131
33167,45,134
33168,43,152
33169,53,5
33170,6,8
33171,7,11
33172,9,11
33173,9,7
33174,8,8
33175,9,8
33176,9,3
33177,8,5
33178,8,3
33179,8,3
33180,7,11
33181,8,14
33182,8,11
33183,10,15
33184,11,16
33185,11,24
33186,18,56
33187,26,65
33188,29,91
33189,38,159
33190,53,154
33191,42,184
33192,49,15
33193,7,14
33194,7,15
33195,7,8
33196,6,5
33197,6,5
33198,6,8
33199,7,7
33200,8,8
33201,10,13
33202,8,9
33203,7,13
33204,8,17
33205,8,17
33206,10,3
33207,9,3
33208,9,18
33209,17,47
33210,22,60
33211,23,92
33212,40,126
33213,43,203
33214,58,204
33215,44,133
33216,23,11
33217,9,13
33218,8,10
33219,8,4
33220,7,5
33221,8,7
33222,9,3
33223,6,3
33224,7,3
33225,8,9
33226,8,9
33227,8,3
33228,7,4
33229,7,5
33230,6,3
33231,7,3
33232,7,4
33233,8,9
33234,11,14
33235,13,81
33236,32,110
33237,36,124
33238,30,75
33239,26,77
33240,29,7
33241,5,11
33242,5,5
33243,6,5
33244,6,5
33245,7,5
33246,9,8
33247,8,5
33248,8,5
33249,9,7
33250,6,5
33251,6,4
33252,6,9
33253,6,13
33254,6,5
33255,7,11
33256,11,11
33257,11,27
33258,15,45
33259,25,63
33260,26,87
33261,33,109
33262,31,119
33263,32,129
33264,40,14
33265,8,10
33266,7,4
33267,6,7
33268,7,5
33269,8,5
33270,7,3
33271,8,3
33272,7,3
33273,7,5
33274,7,9
33275,7,3
33276,6,4
33277,6,5
33278,6,5
33279,7,9
33280,8,11
33281,10,13
33282,11,18
33283,18,24
33284,21,56
33285,26,90
33286,34,80
33287,24,195
33288,65,5
33289,6,5
33290,6,11
33291,8,11
33292,8,5
33293,8,11
33294,9,5
33295,8,3
33296,9,5
33297,8,4
33298,8,3
33299,8,10
33300,7,10
33301,8,15
33302,9,16
33303,10,16
33304,11,15
33305,13,33
33306,20,54
33307,25,63
33308,27,89
33309,37,114
33310,44,138
33311,43,141
33312,40,15
33313,6,10
33314,8,7
33315,8,9
33316,7,9
33317,7,9
33318,7,7
33319,7,8
33320,9,8
33321,8,5
33322,6,3
33323,6,10
33324,7,8
33325,7,11
33326,8,11
33327,7,18
33328,9,15
33329,11,24
33330,17,58
33331,17,72
33332,34,109
33333,41,149
33334,49,186
33335,51,181
33336,52,10
33337,6,9
33338,5,11
33339,7,9
33340,8,9
33341,7,5
33342,8,8
33343,8,5
33344,8,5
33345,8,4
33346,6,11
33347,7,11
33348,7,10
33349,7,11
33350,8,18
33351,11,16
33352,10,16
33353,11,35
33354,22,65
33355,24,72
33356,29,103
33357,30,142
33358,51,145
33359,43,159
33360,44,154
33361,62,124
33362,55,133
33363,63,120
33364,43,37
33365,11,34
33366,15,31
33367,18,37
33368,19,37
33369,20,42
33370,19,41
33371,17,50
33372,20,58
33373,23,60
33374,23,63
33375,27,70
33376,30,71
33377,34,72
33378,36,87
33379,41,119
33380,47,131
33381,41,147
33382,58,149
33383,52,156
33384,49,41
33385,13,41
33386,12,39
33387,12,35
33388,9,41
33389,9,51
33390,27,103
33391,43,74
33392,27,119
33393,46,84
33394,30,84
33395,30,98
33396,39,95
33397,34,60
33398,22,60
33399,26,64
33400,28,60
33401,25,58
33402,25,59
33403,31,73
33404,36,93
33405,36,80
33406,29,75
33407,29,77
33408,29,35
33409,13,39
33410,13,32
33411,12,37
33412,12,39
33413,19,41
33414,16,51
33415,13,56
33416,28,50
33417,21,56
33418,30,53
33419,21,68
33420,42,81
33421,39,77
33422,35,68
33423,33,66
33424,35,77
33425,35,67
33426,32,65
33427,33,73
33428,36,91
33429,42,82
33430,33,79
33431,33,81
33432,32,185
33433,97,179
33434,92,142
33435,76,120
33436,44,70
33437,24,50
33438,34,39
33439,28,37
33440,18,37
33441,21,44
33442,26,3
33443,54,3
33444,65,122
33445,71,159
33446,76,170
33447,75,177
33448,74,187
33449,80,133
33450,74,81
33451,57,94
33452,40,95
33453,49,68
33454,23,45
33455,22,44
33456,20,29
33457,17,29
33458,15,50
33459,21,58
33460,23,64
33461,28,61
33462,27,60
33463,32,71
33464,36,75
33465,36,87
33466,38,105
33467,51,124
33468,56,149
33469,62,147
33470,56,144
33471,58,148
33472,54,59
33473,24,47
33474,12,29
33475,14,27
33476,12,27
33477,15,54
33478,35,54
33479,22,32
33480,13,35
33481,22,32
33482,15,35
33483,22,58
33484,32,58
33485,26,59
33486,26,67
33487,30,71
33488,30,77
33489,34,77
33490,36,93
33491,42,112
33492,48,156
33493,59,158
33494,62,154
33495,49,137
33496,46,37
33497,13,32
33498,12,27
33499,16,29
33500,10,24
33501,10,27
33502,16,26
33503,12,23
33504,12,41
33505,20,29
33506,18,32
33507,17,35
33508,17,33
33509,18,32
33510,18,29
33511,17,34
33512,21,45
33513,26,50
33514,26,56
33515,22,75
33516,47,116
33517,40,84
33518,29,89
33519,33,85
33520,32,148
33521,63,152
33522,62,161
33523,60,140
33524,55,112
33525,43,84
33526,32,65
33527,27,50
33528,20,29
33529,15,31
33530,14,39
33531,18,42
33532,19,54
33533,21,59
33534,17,68
33535,31,66
33536,33,79
33537,36,87
33538,40,95
33539,46,120
33540,54,143
33541,57,154
33542,60,161
33543,51,166
33544,63,202
33545,88,112
33546,33,87
33547,30,64
33548,22,45
33549,18,37
33550,16,26
33551,10,27
33552,20,27
33553,19,33
33554,19,33
33555,15,27
33556,14,27
33557,14,35
33558,16,39
33559,20,44
33560,27,56
33561,31,54
33562,29,61
33563,28,65
33564,44,77
33565,43,84
33566,43,158
33567,60,227
33568,75,143
33569,49,145
33570,62,152
33571,67,149
33572,53,116
33573,32,89
33574,36,68
33575,75,59
33576,32,31
33577,19,29
33578,24,47
33579,31,56
33580,27,61
33581,28,59
33582,28,65
33583,32,68
33584,39,82
33585,44,93
33586,48,103
33587,49,117
33588,54,122
33589,53,137
33590,45,145
33591,65,158
33592,65,178
33593,71,146
33594,59,103
33595,29,93
33596,47,88
33597,55,77
33598,35,72
33599,32,58
33600,29,54
33601,34,64
33602,37,73
33603,19,58
33604,27,70
33605,30,63
33606,24,64
33607,29,68
33608,34,71
33609,33,80
33610,43,92
33611,43,103
33612,49,134
33613,59,147
33614,59,143
33615,58,143
33616,45,163
33617,81,191
33618,82,198
33619,76,185
33620,70,136
33621,53,70
33622,21,45
33623,20,37
33624,17,26
33625,13,37
33626,14,50
33627,27,56
33628,27,61
33629,24,63
33630,25,71
33631,32,75
33632,36,89
33633,43,101
33634,49,120
33635,55,143
33636,62,152
33637,61,163
33638,60,179
33639,65,187
33640,65,148
33641,50,145
33642,90,166
33643,85,167
33644,77,140
33645,41,112
33646,65,103
33647,45,99
33648,44,101
33649,48,97
33650,40,63
33651,23,66
33652,28,79
33653,36,103
33654,50,116
33655,51,127
33656,43,156
33657,90,219
33658,108,231
33659,85,245
33660,118,250
33661,112,299
33662,128,319
33663,126,317
33664,122,77
33665,28,77
33666,28,77
33667,28,68
33668,26,73
33669,31,72
33670,24,67
33671,26,74
33672,33,79
33673,30,87
33674,37,142
33675,81,166
33676,71,143
33677,34,127
33678,57,129
33679,53,105
33680,40,105
33681,45,117
33682,48,110
33683,47,130
33684,42,142
33685,63,131
33686,49,164
33687,58,178
33688,57,91
33689,25,84
33690,38,89
33691,25,80
33692,36,75
33693,31,72
33694,26,68
33695,26,70
33696,38,87
33697,36,117
33698,61,105
33699,50,127
33700,55,112
33701,51,130
33702,62,136
33703,62,130
33704,55,108
33705,46,101
33706,49,110
33707,52,119
33708,50,122
33709,60,136
33710,59,156
33711,52,166
33712,75,189
33713,105,198
33714,97,149
33715,79,172
33716,105,207
33717,95,144
33718,34,81
33719,40,67
33720,32,70
33721,43,81
33722,40,60
33723,23,67
33724,31,82
33725,42,103
33726,51,117
33727,57,145
33728,82,206
33729,109,235
33730,120,250
33731,98,267
33732,146,297
33733,147,312
33734,150,326
33735,152,326
33736,138,149
33737,68,141
33738,58,120
33739,61,133
33740,54,156
33741,83,131
33742,52,90
33743,36,87
33744,39,85
33745,45,88
33746,44,88
33747,31,74
33748,35,84
33749,39,114
33750,54,120
33751,51,131
33752,71,199
33753,103,226
33754,106,241
33755,111,254
33756,121,285
33757,135,324
33758,143,336
33759,137,320
33760,124,138
33761,61,117
33762,45,99
33763,42,107
33764,52,105
33765,41,91
33766,34,77
33767,28,77
33768,35,68
33769,41,129
33770,71,101
33771,62,105
33772,47,110
33773,54,136
33774,63,134
33775,57,140
33776,61,203
33777,89,246
33778,106,267
33779,117,287
33780,127,291
33781,114,300
33782,113,350
33783,113,342
33784,130,80
33785,31,67
33786,31,72
33787,32,72
33788,29,67
33789,28,65
33790,26,66
33791,27,63
33792,29,63
33793,27,73
33794,35,64
33795,29,50
33796,18,54
33797,21,64
33798,26,103
33799,55,124
33800,68,148
33801,76,179
33802,72,210
33803,105,235
33804,105,224
33805,83,204
33806,77,191
33807,70,179
33808,63,176
33809,73,263
33810,138,235
33811,117,245
33812,116,221
33813,91,194
33814,78,131
33815,45,79
33816,21,70
33817,37,74
33818,36,65
33819,30,63
33820,27,73
33821,32,101
33822,48,124
33823,55,148
33824,61,192
33825,102,220
33826,107,236
33827,105,250
33828,114,272
33829,114,280
33830,116,303
33831,118,303
33832,116,173
33833,85,131
33834,50,112
33835,43,88
33836,34,68
33837,27,56
33838,24,51
33839,24,54
33840,18,56
33841,35,50
33842,24,56
33843,28,72
33844,29,79
33845,35,110
33846,55,156
33847,55,204
33848,96,210
33849,90,225
33850,101,235
33851,105,246
33852,100,274
33853,106,281
33854,95,278
33855,93,342
33856,140,183
33857,94,181
33858,60,208
33859,113,222
33860,73,184
33861,113,185
33862,88,149
33863,55,114
33864,55,81
33865,38,73
33866,35,79
33867,39,77
33868,33,103
33869,46,119
33870,54,126
33871,49,179
33872,99,217
33873,108,230
33874,114,229
33875,107,229
33876,105,250
33877,84,270
33878,126,289
33879,118,285
33880,109,120
33881,61,110
33882,48,109
33883,50,110
33884,46,113
33885,45,101
33886,42,101
33887,45,98
33888,54,99
33889,52,99
33890,51,99
33891,46,98
33892,44,108
33893,40,109
33894,40,120
33895,49,131
33896,60,176
33897,81,221
33898,81,242
33899,91,247
33900,117,262
33901,110,328
33902,133,351
33903,130,340
33904,118,198
33905,88,218
33906,91,245
33907,102,240
33908,98,177
33909,83,192
33910,79,116
33911,39,81
33912,33,79
33913,34,90
33914,43,84
33915,34,66
33916,27,91
33917,45,114
33918,50,143
33919,65,200
33920,91,231
33921,99,241
33922,107,250
33923,109,264
33924,116,296
33925,120,320
33926,122,332
33927,120,318
33928,92,320
33929,176,315
33930,168,317
33931,149,339
33932,156,351
33933,168,342
33934,159,359
33935,161,330
33936,148,311
33937,142,303
33938,137,288
33939,127,281
33940,122,300
33941,135,284
33942,130,250
33943,119,212
33944,98,258
33945,147,348
33946,159,327
33947,117,278
33948,126,81
33949,24,24
33950,18,9
33951,13,8
33952,13,183
33953,100,195
33954,92,197
33955,69,215
33956,81,199
33957,61,203
33958,95,208
33959,93,207
33960,82,236
33961,97,240
33962,91,255
33963,82,289
33964,138,296
33965,126,266
33966,106,228
33967,68,136
33968,53,35
33969,17,29
33970,21,23
33971,18,15
33972,13,15
33973,13,8
33974,12,10
33975,13,21
33976,18,203
33977,98,224
33978,106,204
33979,84,210
33980,81,206
33981,90,211
33982,97,219
33983,81,217
33984,91,225
33985,97,262
33986,114,255
33987,76,270
33988,139,278
33989,136,250
33990,109,189
33991,81,91
33992,27,37
33993,17,37
33994,18,19
33995,13,13
33996,11,11
33997,10,5
33998,10,5
33999,10,5
34000,12,319
34001,149,318
34002,161,319
34003,158,318
34004,150,338
34005,169,359
34006,186,363
34007,173,357
34008,164,359
34009,167,327
34010,127,294
34011,94,303
34012,152,314
34013,144,319
34014,145,281
34015,120,324
34016,165,365
34017,150,381
34018,187,379
34019,177,405
34020,175,186
34021,31,37
34022,19,17
34023,16,8
34024,14,320
34025,142,296
34026,154,235
34027,118,254
34028,129,273
34029,146,296
34030,132,305
34031,135,314
34032,130,323
34033,133,315
34034,128,297
34035,114,276
34036,88,283
34037,145,274
34038,123,341
34039,161,345
34040,154,364
34041,158,341
34042,124,198
34043,41,24
34044,17,18
34045,18,10
34046,16,322
34047,136,305
34048,134,281
34049,78,281
34050,123,239
34051,108,245
34052,96,263
34053,109,294
34054,122,298
34055,123,281
34056,116,301
34057,118,298
34058,122,306
34059,125,320
34060,100,307
34061,129,301
34062,117,320
34063,134,376
34064,157,391
34065,167,287
34066,94,27
34067,14,17
34068,16,11
34069,15,17
34070,19,184
34071,87,164
34072,65,172
34073,51,173
34074,86,183
34075,76,191
34076,86,179
34077,87,183
34078,81,202
34079,84,224
34080,101,242
34081,120,271
34082,133,271
34083,124,253
34084,118,245
34085,118,246
34086,120,246
34087,127,250
34088,128,270
34089,138,297
34090,138,303
34091,129,200
34092,77,74
34093,38,60
34094,35,305
34095,162,305
34096,150,306
34097,138,314
34098,142,324
34099,159,340
34100,152,351
34101,155,376
34102,160,378
34103,161,359
34104,150,312
34105,93,295
34106,142,281
34107,124,299
34108,105,299
34109,150,300
34110,105,340
34111,169,359
34112,165,364
34113,150,378
34114,147,170
34115,45,16
34116,14,5
34117,13,8
34118,14,387
34119,172,348
34120,166,315
34121,142,301
34122,126,283
34123,132,283
34124,125,283
34125,120,277
34126,118,274
34127,116,273
34128,116,271
34129,106,264
34130,104,266
34131,110,276
34132,127,294
34133,134,294
34134,137,296
34135,114,297
34136,151,305
34137,141,319
34138,138,241
34139,90,220
34140,84,166
34141,62,49
34142,30,289
34143,140,291
34144,140,288
34145,133,289
34146,129,288
34147,112,296
34148,161,313
34149,134,324
34150,184,317
34151,161,318
34152,154,327
34153,150,303
34154,131,322
34155,146,324
34156,145,329
34157,164,365
34158,170,351
34159,136,359
34160,182,365
34161,165,375
34162,152,357
34163,123,71
34164,16,17
34165,19,9
34166,15,277
34167,102,212
34168,117,221
34169,82,242
34170,122,249
34171,120,280
34172,128,309
34173,129,295
34174,124,287
34175,121,285
34176,122,272
34177,113,278
34178,110,278
34179,115,269
34180,111,237
34181,77,289
34182,136,295
34183,125,309
34184,135,351
34185,124,330
34186,140,63
34187,24,17
34188,19,15
34189,18,14
34190,18,317
34191,139,320
34192,147,329
34193,146,333
34194,149,342
34195,164,311
34196,157,306
34197,138,327
34198,137,342
34199,144,340
34200,148,324
34201,102,300
34202,147,328
34203,149,386
34204,174,413
34205,180,383
34206,164,385
34207,128,384
34208,176,397
34209,172,409
34210,125,389
34211,109,45
34212,19,11
34213,16,18
34214,18,10
34215,10,11
34216,10,17
34217,11,17
34218,11,19
34219,13,20
34220,11,18
34221,11,15
34222,10,10
34223,8,8
34224,8,7
34225,7,10
34226,7,8
34227,6,9
34228,6,9
34229,7,9
34230,8,18
34231,9,18
34232,9,10
34233,8,7
34234,9,7
34235,10,9
34236,10,8
34237,11,11
34238,12,22
34239,12,19
34240,9,20
34241,9,21
34242,10,22
34243,10,22
34244,10,17
34245,8,14
34246,8,13
34247,9,16
34248,8,9
34249,8,11
34250,8,9
34251,8,11
34252,7,10
34253,9,16
34254,9,21
34255,8,8
34256,7,7
34257,8,7
34258,8,7
34259,9,5
34260,9,9
34261,10,4
34262,10,14
34263,7,15
34264,8,31
34265,9,19
34266,9,29
34267,12,23
34268,10,15
34269,7,9
34270,7,9
34271,8,13
34272,7,15
34273,8,10
34274,8,11
34275,8,11
34276,7,10
34277,8,14
34278,8,8
34279,6,8
34280,6,5
34281,7,4
34282,7,5
34283,8,9
34284,8,3
34285,8,9
34286,9,15
34287,8,17
34288,8,20
34289,10,21
34290,9,22
34291,9,24
34292,9,22
34293,9,15
34294,8,15
34295,7,9
34296,7,10
34297,7,7
34298,6,9
34299,6,11
34300,6,8
34301,6,13
34302,7,17
34303,9,19
34304,10,14
34305,9,8
34306,9,9
34307,8,11
34308,10,8
34309,11,10
34310,11,13
34311,8,24
34312,9,23
34313,9,15
34314,9,23
34315,10,23
34316,9,16
34317,8,13
34318,8,5
34319,7,5
34320,8,11
34321,7,5
34322,7,3
34323,6,7
34324,7,8
34325,7,11
34326,8,10
34327,9,20
34328,10,14
34329,9,8
34330,9,4
34331,9,4
34332,11,7
34333,11,8
34334,11,17
34335,9,15
34336,8,16
34337,8,19
34338,8,11
34339,6,5
34340,5,4
34341,5,8
34342,5,5
34343,6,4
34344,6,4
34345,5,5
34346,5,5
34347,6,5
34348,6,4
34349,6,7
34350,6,5
34351,7,14
34352,9,14
34353,9,10
34354,9,11
34355,11,11
34356,10,9
34357,10,9
34358,10,45
34359,14,29
34360,7,16
34361,8,11
34362,7,11
34363,9,16
34364,8,16
34365,7,14
34366,8,19
34367,14,27
34368,15,32
34369,10,24
34370,12,11
34371,8,4
34372,7,3
34373,7,8
34374,7,3
34375,7,3
34376,7,3
34377,8,10
34378,9,10
34379,10,5
34380,9,5
34381,9,4
34382,10,9
34383,7,9
34384,7,5
34385,6,14
34386,7,16
34387,8,18
34388,7,15
34389,7,15
34390,7,10
34391,7,11
34392,7,8
34393,6,3
34394,5,4
34395,5,5
34396,5,3
34397,6,5
34398,8,11
34399,9,18
34400,9,11
34401,7,5
34402,8,5
34403,8,4
34404,10,13
34405,13,7
34406,9,37
34407,17,29
34408,10,60
34409,17,77
34410,31,37
34411,13,17
34412,7,10
34413,7,10
34414,8,9
34415,8,9
34416,7,11
34417,7,5
34418,6,7
34419,6,3
34420,6,4
34421,6,8
34422,6,4
34423,6,3
34424,6,3
34425,8,11
34426,8,13
34427,10,9
34428,9,8
34429,10,10
34430,10,3
34431,6,10
34432,6,17
34433,7,16
34434,8,23
34435,9,17
34436,8,17
34437,8,20
34438,9,17
34439,8,18
34440,8,10
34441,7,10
34442,6,8
34443,6,5
34444,6,8
34445,6,10
34446,7,16
34447,8,22
34448,10,18
34449,9,10
34450,9,10
34451,9,11
34452,9,9
34453,10,11
34454,10,18
34455,10,21
34456,9,21
34457,10,23
34458,10,26
34459,11,29
34460,11,15
34461,8,13
34462,8,13
34463,9,8
34464,6,9
34465,6,4
34466,5,3
34467,5,5
34468,5,4
34469,5,5
34470,6,14
34471,7,18
34472,9,11
34473,9,10
34474,10,5
34475,8,8
34476,12,20
34477,14,11
34478,11,8
34479,6,14
34480,8,24
34481,9,24
34482,9,16
34483,9,24
34484,9,15
34485,8,15
34486,7,7
34487,7,5
34488,6,5
34489,6,3
34490,6,3
34491,5,5
34492,5,8
34493,6,7
34494,6,11
34495,8,18
34496,9,19
34497,9,9
34498,8,5
34499,8,10
34500,10,5
34501,10,5
34502,9,8
34503,8,10
34504,7,9
34505,7,5
34506,7,5
34507,6,7
34508,6,3
34509,6,5
34510,7,5
34511,8,7
34512,8,5
34513,7,7
34514,6,5
34515,6,3
34516,6,3
34517,6,4
34518,7,5
34519,10,13
34520,12,7
34521,14,21
34522,18,26
34523,18,29
34524,21,37
34525,21,35
34526,21,3
34527,7,3
34528,6,4
34529,5,3
34530,5,7
34531,7,11
34532,13,21
34533,16,26
34534,19,40
34535,23,24
34536,19,35
34537,21,35
34538,15,18
34539,11,13
34540,8,11
34541,8,10
34542,8,3
34543,8,3
34544,7,8
34545,7,14
34546,14,31
34547,19,37
34548,16,42
34549,19,47
34550,19,7
34551,6,5
34552,5,5
34553,5,9
34554,5,4
34555,6,4
34556,5,5
34557,6,9
34558,6,10
34559,11,19
34560,15,22
34561,16,21
34562,14,24
34563,15,3
34564,8,9
34565,7,10
34566,9,11
34567,11,4
34568,9,13
34569,10,23
34570,15,32
34571,17,24
34572,13,22
34573,17,27
34574,18,10
34575,6,5
34576,6,5
34577,6,4
34578,7,3
34579,6,4
34580,6,5
34581,6,4
34582,6,7
34583,8,4
34584,7,9
34585,6,4
34586,5,3
34587,5,7
34588,6,3
34589,6,7
34590,7,9
34591,12,11
34592,13,3
34593,18,29
34594,17,47
34595,23,49
34596,22,50
34597,26,4
34598,7,10
34599,8,4
34600,6,5
34601,8,3
34602,6,5
34603,6,4
34604,6,3
34605,7,4
34606,8,5
34607,8,8
34608,7,5
34609,6,5
34610,6,3
34611,8,3
34612,8,4
34613,8,5
34614,13,15
34615,11,17
34616,16,26
34617,20,35
34618,19,35
34619,21,42
34620,22,39
34621,22,5
34622,6,3
34623,7,7
34624,9,5
34625,8,4
34626,7,8
34627,7,5
34628,7,5
34629,8,7
34630,9,5
34631,9,7
34632,8,8
34633,6,8
34634,7,8
34635,7,7
34636,7,11
34637,9,11
34638,11,11
34639,17,26
34640,18,29
34641,20,37
34642,22,45
34643,25,51
34644,28,56
34645,28,3
34646,6,7
34647,7,5
34648,6,5
34649,6,4
34650,6,3
34651,5,3
34652,6,3
34653,7,5
34654,8,10
34655,8,10
34656,7,5
34657,7,3
34658,6,4
34659,6,4
34660,7,3
34661,7,7
34662,8,10
34663,11,16
34664,14,37
34665,24,56
34666,27,47
34667,22,45
34668,19,37
34669,19,5
34670,6,4
34671,7,5
34672,6,3
34673,7,5
34674,6,3
34675,7,4
34676,6,5
34677,7,5
34678,7,5
34679,6,5
34680,6,3
34681,5,3
34682,5,3
34683,5,7
34684,6,5
34685,7,5
34686,13,13
34687,13,15
34688,15,16
34689,16,20
34690,17,27
34691,21,35
34692,22,43
34693,23,11
34694,7,5
34695,7,3
34696,6,3
34697,6,3
34698,6,3
34699,6,3
34700,6,3
34701,5,3
34702,6,5
34703,6,7
34704,8,4
34705,5,3
34706,5,3
34707,6,5
34708,7,8
34709,8,9
34710,10,11
34711,13,17
34712,16,21
34713,20,27
34714,22,29
34715,22,26
34716,22,37
34717,26,14
34718,6,3
34719,6,5
34720,6,3
34721,6,5
34722,6,3
34723,6,3
34724,6,5
34725,7,3
34726,8,3
34727,8,4
34728,7,5
34729,6,8
34730,6,3
34731,7,11
34732,6,10
34733,15,5
34734,11,11
34735,11,16
34736,14,20
34737,15,21
34738,17,31
34739,20,40
34740,22,42
34741,22,14
34742,9,14
34743,9,10
34744,6,4
34745,7,3
34746,5,5
34747,5,9
34748,6,4
34749,6,3
34750,7,7
34751,6,8
34752,6,11
34753,6,5
34754,6,5
34755,5,5
34756,6,4
34757,6,5
34758,10,9
34759,11,20
34760,17,27
34761,18,37
34762,17,37
34763,21,45
34764,18,47
34765,27,9
34766,6,9
34767,7,5
34768,6,5
34769,6,3
34770,5,8
34771,6,5
34772,5,4
34773,6,3
34774,7,3
34775,6,3
34776,6,3
34777,5,4
34778,5,5
34779,6,5
34780,6,8
34781,9,8
34782,10,3
34783,9,13
34784,10,16
34785,16,24
34786,19,31
34787,21,41
34788,23,45
34789,25,40
